Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","384","Côte d'Ivoire","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","99.142881","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","102.330492","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","100.777553","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","101.84009","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","104.292099","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","107.643177","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","111.484658","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","107.970112","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","103.719964","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","99.633283","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","98.979414","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","99.306348","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","101.104488","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","100.205418","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","103.229562","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","102.085291","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","103.229562","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","105.845038","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","107.397977","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","105.599837","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","105.43637","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","103.883431","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","102.330492","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","100.941021","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","99.79675","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","101.431422","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","102.248759","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","101.431422","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","104.455566","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","104.5373","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","101.758357","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","104.292099","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","104.292099","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","105.43637","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","101.676623","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","101.431422","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","100.879164","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","102.812068","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","97.473572","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","97.013357","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","97.473572","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","99.038303","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","101.523465","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","101.891637","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","100.510992","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","384","Côte d'Ivoire","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","98.209916","X","Figure from external organization","base year is 2015"
